ForecastID,Province_State,Date,Confirmed,Deaths
5153,Arkansas,07-24-2020,37249,394
5154,California,07-24-2020,440185,8337
5155,Colorado,07-24-2020,42980,1790
5156,Connecticut,07-24-2020,48776,4413
5157,Delaware,07-24-2020,14202,578
5158,Florida,07-24-2020,402312,5653
5159,Georgia,07-24-2020,161420,3443
5160,Hawaii,07-24-2020,1549,26
5161,Idaho,07-24-2020,17265,144
5162,Illinois,07-24-2020,169696,7577
5163,Indiana,07-24-2020,60598,2884
5164,Iowa,07-24-2020,41434,826
5165,Kansas,07-24-2020,24554,330
5166,Kentucky,07-24-2020,25932,691
5167,Louisiana,07-24-2020,103734,3715
5168,Maine,07-24-2020,3757,118
5169,Maryland,07-24-2020,81766,3422
5170,Massachusetts,07-24-2020,114985,8498
5171,Michigan,07-24-2020,85072,6400
5172,Minnesota,07-24-2020,49488,1606
5173,Mississippi,07-24-2020,49585,1463
5174,Missouri,07-24-2020,39635,1195
5175,Montana,07-24-2020,3038,46
5176,Nebraska,07-24-2020,24174,316
5177,Nevada,07-24-2020,40885,722
5178,New Hampshire,07-24-2020,6375,407
5179,New Jersey,07-24-2020,178345,15765
5180,New Mexico,07-24-2020,18475,601
5181,New York,07-24-2020,410450,32596
5182,North Carolina,07-24-2020,109728,1789
5183,North Dakota,07-24-2020,5614,99
5184,Ohio,07-24-2020,81746,3297
5185,Oklahoma,07-24-2020,29116,484
5186,Oregon,07-24-2020,16104,282
5187,Pennsylvania,07-24-2020,110292,7116
5188,Rhode Island,07-24-2020,18224,1002
5189,South Carolina,07-24-2020,78607,1385
5190,South Dakota,07-24-2020,8200,122
5191,Tennessee,07-24-2020,89078,938
5192,Texas,07-24-2020,380578,4801
5193,Utah,07-24-2020,36962,273
5194,Vermont,07-24-2020,1385,56
5195,Virginia,07-24-2020,82364,2067
5196,Washington,07-24-2020,50824,1495
5197,West Virginia,07-24-2020,5653,103
5198,Wisconsin,07-24-2020,46917,878
5199,Wyoming,07-24-2020,2405,25
5200,Alabama,07-25-2020,78188,1456
5201,Alaska,07-25-2020,2339,20
5202,Arizona,07-25-2020,160041,3286
5203,Arkansas,07-25-2020,37981,399
5204,California,07-25-2020,446452,8408
5205,Colorado,07-25-2020,43789,1794
5206,Connecticut,07-25-2020,48776,4413
5207,Delaware,07-25-2020,14175,579
5208,Florida,07-25-2020,414511,5777
5209,Georgia,07-25-2020,165188,3494
5210,Hawaii,07-25-2020,1620,26
5211,Idaho,07-25-2020,17265,144
5212,Illinois,07-25-2020,171122,7589
5213,Indiana,07-25-2020,61520,2895
5214,Iowa,07-25-2020,41886,826
5215,Kansas,07-25-2020,25009,329
5216,Kentucky,07-25-2020,26764,696
5217,Louisiana,07-25-2020,103734,3715
5218,Maine,07-25-2020,3790,119
5219,Maryland,07-25-2020,83054,3433
5220,Massachusetts,07-25-2020,115268,8510
5221,Michigan,07-25-2020,85622,6400
5222,Minnesota,07-25-2020,50291,1611
5223,Mississippi,07-25-2020,50981,1478
5224,Missouri,07-25-2020,41034,1200
5225,Montana,07-25-2020,3259,46
5226,Nebraska,07-25-2020,24395,316
5227,Nevada,07-25-2020,41816,732
5228,New Hampshire,07-25-2020,6415,409
5229,New Jersey,07-25-2020,178858,15776
5230,New Mexico,07-25-2020,18788,607
5231,New York,07-25-2020,411200,32608
5232,North Carolina,07-25-2020,111421,1811
5233,North Dakota,07-25-2020,5736,99
5234,Ohio,07-25-2020,83184,3297
5235,Oklahoma,07-25-2020,30081,496
5236,Oregon,07-25-2020,16104,282
5237,Pennsylvania,07-25-2020,111115,7124
5238,Rhode Island,07-25-2020,18224,1002
5239,South Carolina,07-25-2020,80008,1465
5240,South Dakota,07-25-2020,8305,122
5241,Tennessee,07-25-2020,90796,964
5242,Texas,07-25-2020,390450,4997
5243,Utah,07-25-2020,37623,274
5244,Vermont,07-25-2020,1396,56
5245,Virginia,07-25-2020,83609,2075
5246,Washington,07-25-2020,51849,1494
5247,West Virginia,07-25-2020,5775,103
5248,Wisconsin,07-25-2020,47870,891
5249,Wyoming,07-25-2020,2446,25
5250,Alabama,07-26-2020,79948,1473
5251,Alaska,07-26-2020,2525,20
5252,Arizona,07-26-2020,162014,3305
5253,Arkansas,07-26-2020,38623,401
5254,California,07-26-2020,452288,8448
5255,Colorado,07-26-2020,44336,1794
5256,Connecticut,07-26-2020,48776,4413
5257,Delaware,07-26-2020,14290,579
5258,Florida,07-26-2020,423855,5854
5259,Georgia,07-26-2020,167953,3498
5260,Hawaii,07-26-2020,1683,26
5261,Idaho,07-26-2020,18178,146
5262,Illinois,07-26-2020,172663,7590
5263,Indiana,07-26-2020,62372,2903
5264,Iowa,07-26-2020,42357,829
5265,Kansas,07-26-2020,25290,331
5266,Kentucky,07-26-2020,27082,700
5267,Louisiana,07-26-2020,107574,3763
5268,Maine,07-26-2020,3814,119
5269,Maryland,07-26-2020,83748,3440
5270,Massachusetts,07-26-2020,115637,8529
5271,Michigan,07-26-2020,86661,6400
5272,Minnesota,07-26-2020,51153,1614
5273,Mississippi,07-26-2020,52154,1493
5274,Missouri,07-26-2020,42160,1209
5275,Montana,07-26-2020,3341,46
5276,Nebraska,07-26-2020,24618,316
5277,Nevada,07-26-2020,42843,734
5278,New Hampshire,07-26-2020,6436,409
5279,New Jersey,07-26-2020,179363,15787
5280,New Mexico,07-26-2020,19042,614
5281,New York,07-26-2020,411736,32630
5282,North Carolina,07-26-2020,112937,1817
5283,North Dakota,07-26-2020,5876,99
5284,Ohio,07-26-2020,84073,3307
5285,Oklahoma,07-26-2020,31285,496
5286,Oregon,07-26-2020,16758,289
5287,Pennsylvania,07-26-2020,111745,7127
5288,Rhode Island,07-26-2020,18224,1002
5289,South Carolina,07-26-2020,81199,1491
5290,South Dakota,07-26-2020,8395,123
5291,Tennessee,07-26-2020,93936,967
5292,Texas,07-26-2020,394076,5092
5293,Utah,07-26-2020,37973,274
5294,Vermont,07-26-2020,1400,56
5295,Virginia,07-26-2020,84567,2078
5296,Washington,07-26-2020,52635,1501
5297,West Virginia,07-26-2020,5889,103
5298,Wisconsin,07-26-2020,48827,892
5299,Wyoming,07-26-2020,2475,25
5300,Alabama,07-27-2020,81256,1491
5301,Alaska,07-27-2020,2623,21
5302,Arizona,07-27-2020,163827,3304
5303,Arkansas,07-27-2020,39447,408
5304,California,07-27-2020,458121,8494
5305,Colorado,07-27-2020,44565,1799
5306,Connecticut,07-27-2020,48983,4418
5307,Delaware,07-27-2020,14406,579
5308,Florida,07-27-2020,432747,5931
5309,Georgia,07-27-2020,170843,3509
5310,Hawaii,07-27-2020,1711,26
5311,Idaho,07-27-2020,18692,152
5312,Illinois,07-27-2020,173894,7608
5313,Indiana,07-27-2020,62907,2906
5314,Iowa,07-27-2020,42696,836
5315,Kansas,07-27-2020,25804,335
5316,Kentucky,07-27-2020,27586,709
5317,Louisiana,07-27-2020,109917,3786
5318,Maine,07-27-2020,3832,119
5319,Maryland,07-27-2020,84876,3447
5320,Massachusetts,07-27-2020,115926,8536
5321,Michigan,07-27-2020,87173,6405
5322,Minnesota,07-27-2020,51803,1616
5323,Mississippi,07-27-2020,52781,1498
5324,Missouri,07-27-2020,43489,1221
5325,Montana,07-27-2020,3380,47
5326,Nebraska,07-27-2020,24899,317
5327,Nevada,07-27-2020,43831,739
5328,New Hampshire,07-27-2020,6441,409
5329,New Jersey,07-27-2020,179812,15804
5330,New Mexico,07-27-2020,19502,619
5331,New York,07-27-2020,412344,32645
5332,North Carolina,07-27-2020,114916,1838
5333,North Dakota,07-27-2020,5986,99
5334,Ohio,07-27-2020,85177,3344
5335,Oklahoma,07-27-2020,32685,496
5336,Oregon,07-27-2020,17088,289
5337,Pennsylvania,07-27-2020,112995,7131
5338,Rhode Island,07-27-2020,18515,1004
5339,South Carolina,07-27-2020,82417,1506
5340,South Dakota,07-27-2020,8444,123
5341,Tennessee,07-27-2020,96489,978
5342,Texas,07-27-2020,400303,5766
5343,Utah,07-27-2020,38409,281
5344,Vermont,07-27-2020,1402,56
5345,Virginia,07-27-2020,86072,2082
5346,Washington,07-27-2020,53321,1518
5347,West Virginia,07-27-2020,5999,104
5348,Wisconsin,07-27-2020,49417,893
5349,Wyoming,07-27-2020,2520,25
5350,Alabama,07-28-2020,82698,1491
5351,Alaska,07-28-2020,2730,22
5352,Arizona,07-28-2020,165934,3408
5353,Arkansas,07-28-2020,40181,428
5354,California,07-28-2020,470762,8679
5355,Colorado,07-28-2020,45314,1807
5356,Connecticut,07-28-2020,49077,4423
5357,Delaware,07-28-2020,14476,580
5358,Florida,07-28-2020,441977,6117
5359,Georgia,07-28-2020,175052,3563
5360,Hawaii,07-28-2020,1757,26
5361,Idaho,07-28-2020,19220,160
5362,Illinois,07-28-2020,174968,7638
5363,Indiana,07-28-2020,63678,2924
5364,Iowa,07-28-2020,42928,839
5365,Kansas,07-28-2020,26058,340
5366,Kentucky,07-28-2020,28111,719
5367,Louisiana,07-28-2020,111038,3812
5368,Maine,07-28-2020,3838,121
5369,Maryland,07-28-2020,85524,3458
5370,Massachusetts,07-28-2020,116182,8551
5371,Michigan,07-28-2020,87958,6421
5372,Minnesota,07-28-2020,52281,1620
5373,Mississippi,07-28-2020,54085,1540
5374,Missouri,07-28-2020,45181,1232
5375,Montana,07-28-2020,3474,51
5376,Nebraska,07-28-2020,25157,321
5377,Nevada,07-28-2020,44936,759
5378,New Hampshire,07-28-2020,6500,409
5379,New Jersey,07-28-2020,180295,15825
5380,New Mexico,07-28-2020,19791,626
5381,New York,07-28-2020,412878,32653
5382,North Carolina,07-28-2020,116700,1860
5383,North Dakota,07-28-2020,6141,100
5384,Ohio,07-28-2020,86497,3382
5385,Oklahoma,07-28-2020,33775,509
5386,Oregon,07-28-2020,17408,303
5387,Pennsylvania,07-28-2020,114083,7154
5388,Rhode Island,07-28-2020,18725,1005
5389,South Carolina,07-28-2020,84109,1565
5390,South Dakota,07-28-2020,8492,123
5391,Tennessee,07-28-2020,99044,999
5392,Texas,07-28-2020,408473,5971
5393,Utah,07-28-2020,38855,286
5394,Vermont,07-28-2020,1405,56
5395,Virginia,07-28-2020,86994,2095
5396,Washington,07-28-2020,54205,1548
5397,West Virginia,07-28-2020,6120,108
5398,Wisconsin,07-28-2020,50179,906
5399,Wyoming,07-28-2020,2589,26
5400,Alabama,07-29-2020,84652,1538
5401,Alaska,07-29-2020,2798,22
5402,Arizona,07-29-2020,168273,3454
5403,Arkansas,07-29-2020,40968,434
5404,California,07-29-2020,484913,8908
5405,Colorado,07-29-2020,45796,1822
5406,Connecticut,07-29-2020,49540,4425
5407,Delaware,07-29-2020,14602,581
5408,Florida,07-29-2020,451423,6333
5409,Georgia,07-29-2020,178323,3642
5410,Hawaii,07-29-2020,1865,26
5411,Idaho,07-29-2020,19674,173
5412,Illinois,07-29-2020,176363,7654
5413,Indiana,07-29-2020,64299,2932
5414,Iowa,07-29-2020,43623,854
5415,Kansas,07-29-2020,26591,349
5416,Kentucky,07-29-2020,28727,724
5417,Louisiana,07-29-2020,112773,3883
5418,Maine,07-29-2020,3866,121
5419,Maryland,07-29-2020,86285,3478
5420,Massachusetts,07-29-2020,116684,8580
5421,Michigan,07-29-2020,88974,6422
5422,Minnesota,07-29-2020,52947,1629
5423,Mississippi,07-29-2020,55804,1563
5424,Missouri,07-29-2020,46942,1239
5425,Montana,07-29-2020,3676,54
5426,Nebraska,07-29-2020,25422,324
5427,Nevada,07-29-2020,45806,780
5428,New Hampshire,07-29-2020,6513,411
5429,New Jersey,07-29-2020,180600,15798
5430,New Mexico,07-29-2020,20136,632
5431,New York,07-29-2020,413593,32658
5432,North Carolina,07-29-2020,118387,1888
5433,North Dakota,07-29-2020,6227,102
5434,Ohio,07-29-2020,87893,3422
5435,Oklahoma,07-29-2020,34623,523
5436,Oregon,07-29-2020,17721,311
5437,Pennsylvania,07-29-2020,114939,7171
5438,Rhode Island,07-29-2020,18800,1007
5439,South Carolina,07-29-2020,85846,1615
5440,South Dakota,07-29-2020,8641,129
5441,Tennessee,07-29-2020,100822,1020
5442,Texas,07-29-2020,419048,6247
5443,Utah,07-29-2020,39194,292
5444,Vermont,07-29-2020,1406,56
5445,Virginia,07-29-2020,87993,2125
5446,Washington,07-29-2020,54985,1555
5447,West Virginia,07-29-2020,6277,111
5448,Wisconsin,07-29-2020,51049,911
5449,Wyoming,07-29-2020,2628,26
5450,Alabama,07-30-2020,86664,1565
5451,Alaska,07-30-2020,2879,23
5452,Arizona,07-30-2020,170798,3626
5453,Arkansas,07-30-2020,41759,442
5454,California,07-30-2020,492934,9026
5455,Colorado,07-30-2020,46204,1822
5456,Connecticut,07-30-2020,49670,4431
5457,Delaware,07-30-2020,14689,581
5458,Florida,07-30-2020,461379,6586
5459,Georgia,07-30-2020,182286,3671
5460,Hawaii,07-30-2020,1989,26
5461,Idaho,07-30-2020,20242,177
5462,Illinois,07-30-2020,178135,7670
5463,Indiana,07-30-2020,65253,2946
5464,Iowa,07-30-2020,44285,865
5465,Kansas,07-30-2020,26885,357
5466,Kentucky,07-30-2020,29386,731
5467,Louisiana,07-30-2020,114481,3925
5468,Maine,07-30-2020,3888,122
5469,Maryland,07-30-2020,87177,3488
5470,Massachusetts,07-30-2020,117098,8580
5471,Michigan,07-30-2020,89781,6443
5472,Minnesota,07-30-2020,53692,1634
5473,Mississippi,07-30-2020,57579,1611
5474,Missouri,07-30-2020,49139,1255
5475,Montana,07-30-2020,3814,55
5476,Nebraska,07-30-2020,25766,328
5477,Nevada,07-30-2020,46824,801
5478,New Hampshire,07-30-2020,6544,415
5479,New Jersey,07-30-2020,180970,15809
5480,New Mexico,07-30-2020,20388,635
5481,New York,07-30-2020,414370,32683
5482,North Carolina,07-30-2020,120532,1922
5483,North Dakota,07-30-2020,6301,103
5484,Ohio,07-30-2020,89626,3442
5485,Oklahoma,07-30-2020,35740,536
5486,Oregon,07-30-2020,18131,316
5487,Pennsylvania,07-30-2020,115807,7194
5488,Rhode Island,07-30-2020,18950,1007
5489,South Carolina,07-30-2020,87572,1667
5490,South Dakota,07-30-2020,8685,129
5491,Tennessee,07-30-2020,102871,1033
5492,Texas,07-30-2020,428320,6499
5493,Utah,07-30-2020,39696,300
5494,Vermont,07-30-2020,1407,57
5495,Virginia,07-30-2020,88904,2141
5496,Washington,07-30-2020,55803,1564
5497,West Virginia,07-30-2020,6375,112
5498,Wisconsin,07-30-2020,52108,919
5499,Wyoming,07-30-2020,2686,26
5500,Alabama,07-31-2020,88266,1580
5501,Alaska,07-31-2020,2990,23
5502,Arizona,07-31-2020,174010,3694
5503,Arkansas,07-31-2020,42511,453
5504,California,07-31-2020,500556,9214
5505,Colorado,07-31-2020,46809,1838
5506,Connecticut,07-31-2020,49810,4432
5507,Delaware,07-31-2020,14788,585
5508,Florida,07-31-2020,470386,6843
5509,Georgia,07-31-2020,186352,3752
5510,Hawaii,07-31-2020,2111,26
5511,Idaho,07-31-2020,20716,188
5512,Illinois,07-31-2020,180115,7692
5513,Indiana,07-31-2020,66154,2965
5514,Iowa,07-31-2020,44753,872
5515,Kansas,07-31-2020,27364,358
5516,Kentucky,07-31-2020,30151,735
5517,Louisiana,07-31-2020,116280,3949
5518,Maine,07-31-2020,3912,123
5519,Maryland,07-31-2020,88346,3493
5520,Massachusetts,07-31-2020,117612,8609
5521,Michigan,07-31-2020,90574,6450
5522,Minnesota,07-31-2020,54463,1640
5523,Mississippi,07-31-2020,58747,1663
5524,Missouri,07-31-2020,50616,1265
5525,Montana,07-31-2020,3965,60
5526,Nebraska,07-31-2020,26211,332
5527,Nevada,07-31-2020,48088,830
5528,New Hampshire,07-31-2020,6583,415
5529,New Jersey,07-31-2020,181660,15819
5530,New Mexico,07-31-2020,20600,642
5531,New York,07-31-2020,415014,32689
5532,North Carolina,07-31-2020,122298,1942
5533,North Dakota,07-31-2020,6469,103
5534,Ohio,07-31-2020,91159,3489
5535,Oklahoma,07-31-2020,36487,541
5536,Oregon,07-31-2020,18492,322
5537,Pennsylvania,07-31-2020,116787,7207
5538,Rhode Island,07-31-2020,19022,1007
5539,South Carolina,07-31-2020,89016,1712
5540,South Dakota,07-31-2020,8764,130
5541,Tennessee,07-31-2020,105959,1060
5542,Texas,07-31-2020,439633,6633
5543,Utah,07-31-2020,40196,304
5544,Vermont,07-31-2020,1414,57
5545,Virginia,07-31-2020,89888,2174
5546,Washington,07-31-2020,55803,1564
5547,West Virginia,07-31-2020,6579,116
5548,Wisconsin,07-31-2020,52940,934
5549,Wyoming,07-31-2020,2726,26
5550,Alabama,08-01-2020,90299,1603
5551,Alaska,08-01-2020,3136,24
5552,Arizona,08-01-2020,177002,3747
5553,Arkansas,08-01-2020,43173,458
5554,California,08-01-2020,506613,9345
5555,Colorado,08-01-2020,47267,1844
5556,Connecticut,08-01-2020,49810,4432
5557,Delaware,08-01-2020,14877,585
5558,Florida,08-01-2020,480028,7022
5559,Georgia,08-01-2020,190012,3825
5560,Hawaii,08-01-2020,2197,26
5561,Idaho,08-01-2020,21110,197
5562,Illinois,08-01-2020,181754,7700
5563,Indiana,08-01-2020,67122,2971
5564,Iowa,08-01-2020,45293,874
5565,Kansas,08-01-2020,27592,358
5566,Kentucky,08-01-2020,30723,740
5567,Louisiana,08-01-2020,116280,3949
5568,Maine,08-01-2020,3937,123
5569,Maryland,08-01-2020,89365,3506
5570,Massachusetts,08-01-2020,118040,8626
5571,Michigan,08-01-2020,91332,6457
5572,Minnesota,08-01-2020,55188,1646
5573,Mississippi,08-01-2020,59881,1693
5574,Missouri,08-01-2020,51632,1276
5575,Montana,08-01-2020,4081,61
5576,Nebraska,08-01-2020,26391,332
5577,Nevada,08-01-2020,49074,832
5578,New Hampshire,08-01-2020,6614,416
5579,New Jersey,08-01-2020,182029,15830
5580,New Mexico,08-01-2020,20796,651
5581,New York,08-01-2020,415767,32694
5582,North Carolina,08-01-2020,124006,1979
5583,North Dakota,08-01-2020,6602,103
5584,Ohio,08-01-2020,92087,3515
5585,Oklahoma,08-01-2020,37731,549
5586,Oregon,08-01-2020,18817,325
5587,Pennsylvania,08-01-2020,117468,7219
5588,Rhode Island,08-01-2020,19022,1007
5589,South Carolina,08-01-2020,90599,1751
5590,South Dakota,08-01-2020,8867,134
5591,Tennessee,08-01-2020,108184,1067
5592,Texas,08-01-2020,446145,6922
5593,Utah,08-01-2020,40702,310
5594,Vermont,08-01-2020,1421,57
5595,Virginia,08-01-2020,90801,2215
5596,Washington,08-01-2020,57541,1592
5597,West Virginia,08-01-2020,6738,116
5598,Wisconsin,08-01-2020,54002,947
5599,Wyoming,08-01-2020,2769,26
5600,Alabama,08-02-2020,91458,1627
5601,Alaska,08-02-2020,3280,24
5602,Arizona,08-02-2020,178467,3765
5603,Arkansas,08-02-2020,43810,464
5604,California,08-02-2020,512175,9396
5605,Colorado,08-02-2020,47727,1844
5606,Connecticut,08-02-2020,49810,4432
5607,Delaware,08-02-2020,14949,585
5608,Florida,08-02-2020,487132,7084
5609,Georgia,08-02-2020,193177,3840
5610,Hawaii,08-02-2020,2242,26
5611,Idaho,08-02-2020,21110,197
5612,Illinois,08-02-2020,183224,7714
5613,Indiana,08-02-2020,67857,2975
5614,Iowa,08-02-2020,45723,878
5615,Kansas,08-02-2020,27871,361
5616,Kentucky,08-02-2020,31185,742
5617,Louisiana,08-02-2020,119747,4007
5618,Maine,08-02-2020,3958,123
5619,Maryland,08-02-2020,90274,3515
5620,Massachusetts,08-02-2020,118458,8638
5621,Michigan,08-02-2020,91758,6457
5622,Minnesota,08-02-2020,55947,1654
5623,Mississippi,08-02-2020,60553,1703
5624,Missouri,08-02-2020,52184,1276
5625,Montana,08-02-2020,4193,61
5626,Nebraska,08-02-2020,26702,332
5627,Nevada,08-02-2020,50205,832
5628,New Hampshire,08-02-2020,6634,417
5629,New Jersey,08-02-2020,182350,15836
5630,New Mexico,08-02-2020,21016,654
5631,New York,08-02-2020,416298,32710
5632,North Carolina,08-02-2020,125330,1983
5633,North Dakota,08-02-2020,6660,105
5634,Ohio,08-02-2020,93031,3529
5635,Oklahoma,08-02-2020,38225,550
5636,Oregon,08-02-2020,19097,326
5637,Pennsylvania,08-02-2020,118033,7223
5638,Rhode Island,08-02-2020,19022,1007
5639,South Carolina,08-02-2020,91788,1777
5640,South Dakota,08-02-2020,8955,135
5641,Tennessee,08-02-2020,109627,1073
5642,Texas,08-02-2020,449674,6941
5643,Utah,08-02-2020,41175,311
5644,Vermont,08-02-2020,1426,57
5645,Virginia,08-02-2020,91782,2218
5646,Washington,08-02-2020,58173,1596
5647,West Virginia,08-02-2020,6858,117
5648,Wisconsin,08-02-2020,54924,948
5649,Wyoming,08-02-2020,2808,26
5650,Alabama,08-03-2020,92502,1633
5651,Alaska,08-03-2020,3341,25
5652,Arizona,08-03-2020,179497,3779
5653,Arkansas,08-03-2020,44597,475
5654,California,08-03-2020,516851,9441
5655,Colorado,08-03-2020,47968,1844
5656,Connecticut,08-03-2020,50062,4437
5657,Delaware,08-03-2020,15055,585
5658,Florida,08-03-2020,491884,7157
5659,Georgia,08-03-2020,195435,3842
5660,Hawaii,08-03-2020,2448,26
5661,Idaho,08-03-2020,21670,200
5662,Illinois,08-03-2020,184522,7723
5663,Indiana,08-03-2020,68433,2980
5664,Iowa,08-03-2020,45905,884
5665,Kansas,08-03-2020,28432,367
5666,Kentucky,08-03-2020,31508,744
5667,Louisiana,08-03-2020,120846,4024
5668,Maine,08-03-2020,3970,124
5669,Maryland,08-03-2020,91144,3523
5670,Massachusetts,08-03-2020,118657,8648
5671,Michigan,08-03-2020,92374,6467
5672,Minnesota,08-03-2020,56560,1656
5673,Mississippi,08-03-2020,61125,1711
5674,Missouri,08-03-2020,53214,1279
5675,Montana,08-03-2020,4233,64
5676,Nebraska,08-03-2020,26956,328
5677,Nevada,08-03-2020,51199,847
5678,New Hampshire,08-03-2020,6660,417
5679,New Jersey,08-03-2020,182614,15846
5680,New Mexico,08-03-2020,21130,655
5681,New York,08-03-2020,416843,32719
5682,North Carolina,08-03-2020,127630,2043
5683,North Dakota,08-03-2020,6785,105
5684,Ohio,08-03-2020,93963,3539
5685,Oklahoma,08-03-2020,38602,551
5686,Oregon,08-03-2020,19366,328
5687,Pennsylvania,08-03-2020,118894,7224
5688,Rhode Island,08-03-2020,19246,1010
5689,South Carolina,08-03-2020,92951,1793
5690,South Dakota,08-03-2020,9020,135
5691,Tennessee,08-03-2020,110636,1092
5692,Texas,08-03-2020,458148,7085
5693,Utah,08-03-2020,41529,314
5694,Vermont,08-03-2020,1427,57
5695,Virginia,08-03-2020,93106,2218
5696,Washington,08-03-2020,58715,1600
5697,West Virginia,08-03-2020,6978,117
5698,Wisconsin,08-03-2020,55328,949
5699,Wyoming,08-03-2020,2848,27
5700,Alabama,08-04-2020,93457,1666
5701,Alaska,08-04-2020,3394,25
5702,Arizona,08-04-2020,180505,3845
5703,Arkansas,08-04-2020,45381,490
5704,California,08-04-2020,526685,9684
5705,Colorado,08-04-2020,48394,1849
5706,Connecticut,08-04-2020,50110,4437
5707,Delaware,08-04-2020,15137,587
5708,Florida,08-04-2020,497330,7402
5709,Georgia,08-04-2020,197948,3921
5710,Hawaii,08-04-2020,2591,27
5711,Idaho,08-04-2020,22236,210
5712,Illinois,08-04-2020,185993,7742
5713,Indiana,08-04-2020,69255,2996
5714,Iowa,08-04-2020,46231,888
5715,Kansas,08-04-2020,28782,368
5716,Kentucky,08-04-2020,32197,751
5717,Louisiana,08-04-2020,124461,4051
5718,Maine,08-04-2020,3977,123
5719,Maryland,08-04-2020,91854,3530
5720,Massachusetts,08-04-2020,119203,8657
5721,Michigan,08-04-2020,93175,6471
5722,Minnesota,08-04-2020,57162,1660
5723,Mississippi,08-04-2020,62199,1753
5724,Missouri,08-04-2020,54422,1290
5725,Montana,08-04-2020,4314,64
5726,Nebraska,08-04-2020,27178,332
5727,Nevada,08-04-2020,52179,862
5728,New Hampshire,08-04-2020,6693,418
5729,New Jersey,08-04-2020,182970,15857
5730,New Mexico,08-04-2020,21340,658
5731,New York,08-04-2020,417589,32725
5732,North Carolina,08-04-2020,128715,2061
5733,North Dakota,08-04-2020,6933,107
5734,Ohio,08-04-2020,95106,3570
5735,Oklahoma,08-04-2020,39463,566
5736,Oregon,08-04-2020,19699,333
5737,Pennsylvania,08-04-2020,119724,7248
5738,Rhode Island,08-04-2020,19390,1011
5739,South Carolina,08-04-2020,94190,1847
5740,South Dakota,08-04-2020,9079,136
5741,Tennessee,08-04-2020,112441,1117
5742,Texas,08-04-2020,467682,7341
5743,Utah,08-04-2020,41907,321
5744,Vermont,08-04-2020,1431,57
5745,Virginia,08-04-2020,94251,2244
5746,Washington,08-04-2020,59379,1619
5747,West Virginia,08-04-2020,7059,124
5748,Wisconsin,08-04-2020,56056,961
5749,Wyoming,08-04-2020,2884,27
5750,Alabama,08-05-2020,95323,1695
5751,Alaska,08-05-2020,3448,25
5752,Arizona,08-05-2020,182203,3932
5753,Arkansas,08-05-2020,46293,508
5754,California,08-05-2020,530606,9808
5755,Colorado,08-05-2020,48988,1851
5756,Connecticut,08-05-2020,50225,4437
5757,Delaware,08-05-2020,15296,587
5758,Florida,08-05-2020,502739,7627
5759,Georgia,08-05-2020,201713,3984
5760,Hawaii,08-05-2020,2763,27
5761,Idaho,08-05-2020,22708,217
5762,Illinois,08-05-2020,187752,7770
5763,Indiana,08-05-2020,69975,3007
5764,Iowa,08-05-2020,46836,900
5765,Kansas,08-05-2020,29256,372
5766,Kentucky,08-05-2020,32741,752
5767,Louisiana,08-05-2020,125943,4096
5768,Maine,08-05-2020,3994,124
5769,Maryland,08-05-2020,92426,3536
5770,Massachusetts,08-05-2020,119643,8659
5771,Michigan,08-05-2020,93893,6478
5772,Minnesota,08-05-2020,57779,1670
5773,Mississippi,08-05-2020,63444,1804
5774,Missouri,08-05-2020,55614,1297
5775,Montana,08-05-2020,4429,65
5776,Nebraska,08-05-2020,27489,340
5777,Nevada,08-05-2020,52828,890
5778,New Hampshire,08-05-2020,6719,418
5779,New Jersey,08-05-2020,183327,15842
5780,New Mexico,08-05-2020,21566,667
5781,New York,08-05-2020,418225,32754
5782,North Carolina,08-05-2020,129733,2085
5783,North Dakota,08-05-2020,7057,108
5784,Ohio,08-05-2020,96305,3596
5785,Oklahoma,08-05-2020,40564,583
5786,Oregon,08-05-2020,19978,338
5787,Pennsylvania,08-05-2020,120446,7254
5788,Rhode Island,08-05-2020,19481,1012
5789,South Carolina,08-05-2020,95472,1894
5790,South Dakota,08-05-2020,9168,137
5791,Tennessee,08-05-2020,114098,1144
5792,Texas,08-05-2020,478567,7717
5793,Utah,08-05-2020,42328,327
5794,Vermont,08-05-2020,1436,57
5795,Virginia,08-05-2020,95049,2274
5796,Washington,08-05-2020,60084,1624
5797,West Virginia,08-05-2020,7162,124
5798,Wisconsin,08-05-2020,56940,970
5799,Wyoming,08-05-2020,2923,27
5800,Alabama,08-06-2020,97044,1714
5801,Alaska,08-06-2020,3483,25
5802,Arizona,08-06-2020,183656,4002
5803,Arkansas,08-06-2020,47028,515
5804,California,08-06-2020,541339,10021
5805,Colorado,08-06-2020,49436,1852
5806,Connecticut,08-06-2020,50245,4437
5807,Delaware,08-06-2020,15365,587
5808,Florida,08-06-2020,510389,7747
5809,Georgia,08-06-2020,204895,4026
5810,Hawaii,08-06-2020,2914,29
5811,Idaho,08-06-2020,23401,223
5812,Illinois,08-06-2020,189705,7791
5813,Indiana,08-06-2020,71015,3013
5814,Iowa,08-06-2020,47559,912
5815,Kansas,08-06-2020,29617,378
5816,Kentucky,08-06-2020,33254,760
5817,Louisiana,08-06-2020,127246,4146
5818,Maine,08-06-2020,3999,124
5819,Maryland,08-06-2020,93005,3551
5820,Massachusetts,08-06-2020,119874,8691
